case:dist_matrix	1	0.2739894390106201	325.6171875
case:dist_matrix	1	0.24658656120300293	327.04296875
case:dist_matrix	1	0.24852705001831055	326.80859375
case:dist_matrix	1	0.24648094177246094	327.18359375
case:dist_matrix	1	0.24463272094726562	326.48046875
case:dist_matrix	1	0.24692082405090332	326.98046875
case:dist_matrix	1	0.24692869186401367	326.55859375
case:dist_matrix	1	0.25016307830810547	327.0703125
case:dist_matrix	1	0.24550819396972656	327.14453125
case:dist_matrix	1	0.255202054977417	326.953125
case:dist_matrix	2	0.25435876846313477	324.69921875
case:dist_matrix	2	0.24127483367919922	325.3359375
case:dist_matrix	2	0.24811530113220215	325.1796875
case:dist_matrix	2	0.249053955078125	325.42578125
case:dist_matrix	2	0.23780107498168945	325.171875
case:dist_matrix	2	0.23873090744018555	325.390625
case:dist_matrix	2	0.24458956718444824	325.6015625
case:dist_matrix	2	0.24243998527526855	325.73828125
case:dist_matrix	2	0.24846529960632324	325.78515625
case:dist_matrix	2	0.2517969608306885	325.63671875
case:dist_matrix	8	0.3749873638153076	738.63671875
case:dist_matrix	8	0.36649441719055176	763.4765625
case:dist_matrix	8	0.36899685859680176	750.609375
case:dist_matrix	8	0.36269474029541016	775.0
case:dist_matrix	8	0.3699803352355957	751.07421875
case:dist_matrix	8	0.36821818351745605	758.8359375
case:dist_matrix	8	0.3675844669342041	760.96484375
case:dist_matrix	8	0.38381528854370117	713.1875
case:dist_matrix	8	0.3603641986846924	778.7890625
case:dist_matrix	8	0.3771636486053467	743.4609375
case:dist_matrix	16	0.9336023330688477	1359.3671875
case:dist_matrix	16	0.9398763179779053	1356.05078125
case:dist_matrix	16	0.9297809600830078	1354.796875
case:dist_matrix	16	0.9320013523101807	1362.25
case:dist_matrix	16	0.9506368637084961	1357.0234375
case:dist_matrix	16	0.9283902645111084	1359.51953125
case:dist_matrix	16	0.9311282634735107	1358.765625
case:dist_matrix	16	0.9399333000183105	1357.0546875
case:dist_matrix	16	0.9236571788787842	1353.96484375
case:dist_matrix	16	0.9163317680358887	1354.4453125
case:dist_matrix	24	1.8907241821289062	1550.05859375
case:dist_matrix	24	1.8858568668365479	1563.609375
case:dist_matrix	24	1.9224333763122559	1553.7890625
case:dist_matrix	24	1.9104137420654297	1540.06640625
case:dist_matrix	24	1.938258171081543	1539.078125
case:dist_matrix	24	1.9459517002105713	1546.81640625
case:dist_matrix	24	1.9234414100646973	1534.0703125
case:dist_matrix	24	1.9376306533813477	1550.65234375
case:dist_matrix	24	1.9364993572235107	1543.08984375
case:dist_matrix	24	1.9828341007232666	1551.16796875
case:dist_matrix	32	3.738847017288208	1344.7734375
case:dist_matrix	32	5.02066445350647	1345.34375
case:dist_matrix	32	4.839242696762085	1344.671875
case:dist_matrix	32	5.987156629562378	1345.38671875
case:dist_matrix	32	5.318157911300659	1345.5546875
case:dist_matrix	32	5.247304916381836	1345.3515625
case:dist_matrix	32	5.178406476974487	1345.46875
case:dist_matrix	32	5.082210063934326	1343.5390625
case:dist_matrix	32	4.998842000961304	1345.74609375
case:dist_matrix	32	4.650693416595459	1345.84375
case:dist_matrix	40	8.132430791854858	1919.78515625
case:dist_matrix	40	8.698471784591675	1920.07421875
case:dist_matrix	40	8.474116802215576	1921.390625
case:dist_matrix	40	8.634517908096313	1921.5546875
case:dist_matrix	40	9.099104642868042	1921.27734375
case:dist_matrix	40	9.027907371520996	1921.7578125
case:dist_matrix	40	8.70966362953186	1921.5
case:dist_matrix	40	8.88084626197815	1921.4921875
case:dist_matrix	40	8.664878606796265	1921.19921875
case:dist_matrix	40	8.924031496047974	1921.08203125
case:dist_matrix	48	14.339051246643066	1525.33984375
case:dist_matrix	48	14.211567640304565	1530.1171875
case:dist_matrix	48	14.375280141830444	1524.75
case:dist_matrix	48	14.649320125579834	1525.79296875
case:dist_matrix	48	14.062073469161987	1524.9765625
case:dist_matrix	48	14.33519959449768	1525.72265625
case:dist_matrix	48	14.16775369644165	1530.5546875
case:dist_matrix	48	15.081909418106079	1526.52734375
case:dist_matrix	48	14.483035802841187	1524.9609375
case:dist_matrix	48	14.33454155921936	1525.70703125
case:dist_matrix	56	21.764978885650635	1972.0703125
case:dist_matrix	56	21.138900756835938	1972.0390625
case:dist_matrix	56	21.132729053497314	1967.515625
case:dist_matrix	56	21.536851167678833	1969.87890625
case:dist_matrix	56	21.15673589706421	1974.5703125
case:dist_matrix	56	21.56685709953308	1965.3671875
case:dist_matrix	56	23.627166986465454	1969.76171875
case:dist_matrix	56	21.180124521255493	1972.6875
case:dist_matrix	56	22.650012493133545	1965.703125
case:dist_matrix	56	21.61016535758972	1966.66796875
case:dist_matrix	64	36.88599944114685	1491.125
case:dist_matrix	64	37.94774413108826	1491.53125
case:dist_matrix	64	37.26959943771362	1491.44921875
case:dist_matrix	64	36.83663272857666	1490.49609375
case:dist_matrix	64	37.275203227996826	1492.15625
case:dist_matrix	64	38.055479288101196	1489.890625
case:dist_matrix	64	38.63569641113281	1491.12109375
case:dist_matrix	64	36.94691276550293	1491.3125
case:dist_matrix	64	34.90925097465515	1490.328125
case:dist_matrix	64	35.56732130050659	1491.359375
