case:dist_matrix	1	0.23809552192687988	327.13671875
case:dist_matrix	1	0.285031795501709	326.79296875
case:dist_matrix	1	0.25014615058898926	326.859375
case:dist_matrix	1	0.23447704315185547	327.3984375
case:dist_matrix	1	0.24062895774841309	326.8359375
case:dist_matrix	1	0.241926908493042	326.90234375
case:dist_matrix	1	0.24303364753723145	327.203125
case:dist_matrix	1	0.2498314380645752	326.7265625
case:dist_matrix	1	0.25197720527648926	327.1640625
case:dist_matrix	1	0.24258112907409668	326.046875
case:dist_matrix	2	0.2436974048614502	325.96875
case:dist_matrix	2	0.2324988842010498	326.203125
case:dist_matrix	2	0.24177002906799316	325.8046875
case:dist_matrix	2	0.23380661010742188	325.41015625
case:dist_matrix	2	0.22900652885437012	326.04296875
case:dist_matrix	2	0.23850774765014648	325.37890625
case:dist_matrix	2	0.2517726421356201	325.87109375
case:dist_matrix	2	0.2380068302154541	325.3828125
case:dist_matrix	2	0.24114608764648438	325.6484375
case:dist_matrix	2	0.237532377243042	325.453125
case:dist_matrix	8	0.36879754066467285	746.6328125
case:dist_matrix	8	0.3672521114349365	743.41015625
case:dist_matrix	8	0.37874794006347656	726.7109375
case:dist_matrix	8	0.3655357360839844	745.03125
case:dist_matrix	8	0.4162156581878662	606.0546875
case:dist_matrix	8	0.3858370780944824	703.671875
case:dist_matrix	8	0.38065195083618164	709.91015625
case:dist_matrix	8	0.38054490089416504	710.69140625
case:dist_matrix	8	0.3768348693847656	726.76953125
case:dist_matrix	8	0.4085538387298584	638.45703125
case:dist_matrix	16	1.1023576259613037	2325.875
case:dist_matrix	16	1.0013375282287598	2324.16015625
case:dist_matrix	16	0.9527363777160645	2327.140625
case:dist_matrix	16	1.111802101135254	2325.02734375
case:dist_matrix	16	0.9603140354156494	2328.50390625
case:dist_matrix	16	1.5319194793701172	2324.96484375
case:dist_matrix	16	1.6688344478607178	2323.0390625
case:dist_matrix	16	1.587498426437378	2324.44921875
case:dist_matrix	16	1.6664681434631348	2325.57421875
case:dist_matrix	16	1.6013686656951904	2324.09375
case:dist_matrix	24	3.5681991577148438	4828.203125
case:dist_matrix	24	3.8769099712371826	4839.59375
case:dist_matrix	24	4.397706508636475	4832.984375
case:dist_matrix	24	3.9004321098327637	4841.12109375
case:dist_matrix	24	3.423922300338745	4832.69140625
case:dist_matrix	24	3.299576759338379	4836.515625
case:dist_matrix	24	4.125939130783081	4834.40625
case:dist_matrix	24	3.8070902824401855	4829.4140625
case:dist_matrix	24	3.5666730403900146	4845.49609375
case:dist_matrix	24	3.6972920894622803	4838.328125
case:dist_matrix	32	8.253087282180786	8173.11328125
case:dist_matrix	32	6.393336057662964	8173.56640625
case:dist_matrix	32	6.157601833343506	8173.83984375
case:dist_matrix	32	5.929816961288452	8173.1171875
case:dist_matrix	32	6.4602813720703125	8172.51171875
case:dist_matrix	32	6.381436824798584	8170.40234375
case:dist_matrix	32	6.300613880157471	8170.796875
case:dist_matrix	32	6.732308387756348	8170.87890625
case:dist_matrix	32	7.98080849647522	8173.484375
case:dist_matrix	32	8.508118152618408	8173.6640625
case:dist_matrix	40	89.26197171211243	12416.9140625
case:dist_matrix	40	15.032118797302246	12532.52734375
case:dist_matrix	40	6.769016742706299	12576.88671875
case:dist_matrix	40	6.390498399734497	12577.15234375
case:dist_matrix	40	6.575190782546997	12576.14453125
case:dist_matrix	40	6.90916895866394	12575.5859375
case:dist_matrix	40	7.524306774139404	12576.93359375
case:dist_matrix	40	8.725312948226929	12575.71484375
case:dist_matrix	40	8.59454607963562	12574.0546875
case:dist_matrix	40	9.370689153671265	12575.1015625
